year,month,day,epo index (m)
1951,5,6,-184.89
1951,5,7,-177.32
1951,5,8,-171.81
1951,5,9,-138.37
1951,5,10,-74.75
1951,5,11,-30.34
1951,5,12,22.74
1951,5,13,49.62
1951,5,14,68.77
1951,5,15,68.86
1951,5,16,67.51
1951,5,17,74.24
1951,5,18,113.0
1951,5,19,89.7
1951,5,20,73.16
1951,5,21,116.82
1951,5,22,142.57
1951,5,23,203.25
1951,5,24,239.89
1951,5,25,177.03
1951,5,26,76.1
1951,5,27,32.61
1951,5,28,20.05
1951,5,29,-44.05
1951,5,30,-100.58
1951,5,31,-97.07
1951,6,1,-87.65
1951,6,2,-114.45
1951,6,3,-153.6
1951,6,4,-161.94
1951,6,5,-153.6
1951,6,6,-107.45
1951,6,7,-45.34
1951,6,8,-16.24
1951,6,9,35.95
1951,6,10,101.53
1951,6,11,150.12
1951,6,12,162.64
1951,6,13,147.88
1951,6,14,117.92
1951,6,15,79.53
1951,6,16,66.77
1951,6,17,55.18
1951,6,18,7.4
1951,6,19,-51.22
1951,6,20,-101.61
1951,6,21,-101.1
1951,6,22,-107.58
1951,6,23,-99.1
1951,6,24,-84.6
1951,6,25,-97.37
1951,6,26,-73.3
1951,6,27,-59.91
1951,6,28,-103.74
1951,6,29,-124.25
1951,6,30,-121.1
1951,7,1,-99.39
1951,7,2,-63.96
1951,7,3,-23.9
1951,7,4,-17.96
1951,7,5,-38.7
1951,7,6,-58.67
1951,7,7,-92.26
1951,7,8,-128.19
1951,7,9,-162.01
1951,7,10,-174.35
1951,7,11,-149.63
1951,7,12,-96.77
1951,7,13,-32.23
1951,7,14,-11.75
1951,7,15,-42.26
1951,7,16,-85.43
1951,7,17,-65.45
1951,7,18,-34.12
1951,7,19,-7.64
1951,7,20,18.88
1951,7,21,23.0
1951,7,22,39.39
1951,7,23,37.23
1951,7,24,16.73
1951,7,25,-8.45
1951,7,26,-18.66
1951,7,27,-9.64
1951,7,28,5.98
1951,7,29,3.93
1951,7,30,-15.4
1951,7,31,-10.27
1951,8,1,13.41
1951,8,2,22.42
1951,8,3,37.15
1951,8,4,46.86
1951,8,5,19.01
1951,8,6,-8.02
1951,8,7,-26.11
1951,8,8,-46.27
1951,8,9,-48.48
1951,8,10,-50.35
1951,8,11,-45.48
1951,8,12,-17.09
1951,8,13,12.37
1951,8,14,41.07
1951,8,15,38.28
1951,8,16,34.65
1951,8,17,15.98
1951,8,18,-13.71
1951,8,19,-42.07
1951,8,20,-46.28
1951,8,21,-42.56
1951,8,22,-40.22
1951,8,23,-47.13
1951,8,24,-64.9
1951,8,25,-95.8
1951,8,26,-121.88
1951,8,27,-152.61
1951,8,28,-171.86
1951,8,29,-138.23
1951,8,30,-127.36
1951,8,31,-142.75
1951,9,1,-136.69
1951,9,2,-104.48
1951,9,3,-70.14
1951,9,4,-34.59
1951,9,5,8.35
1951,9,6,44.64
1951,9,7,106.07
1951,9,8,108.47
1951,9,9,78.22
1951,9,10,79.71
1951,9,11,81.04
1951,9,12,50.73
1951,9,13,0.19
1951,9,14,-55.33
1951,9,15,-89.36
1951,9,16,-84.22
1951,9,17,-59.62
1951,9,18,-88.96
1951,9,19,-165.57
1951,9,20,-225.48
1951,9,21,-320.47
1951,9,22,-330.51
1951,9,23,-233.32
1951,9,24,-147.62
1951,9,25,-68.57
1951,9,26,-18.39
1951,9,27,21.31
1951,9,28,95.37
1951,9,29,138.28
1951,9,30,162.65
1951,10,1,165.39
1951,10,2,172.39
1951,10,3,155.61
1951,10,4,98.49
1951,10,5,99.1
1951,10,6,104.67
1951,10,7,45.12
1951,10,8,1.19
1951,10,9,34.24
1951,10,10,44.29
1951,10,11,74.64
1951,10,12,96.07
1951,10,13,57.18
1951,10,14,-14.34
1951,10,15,-69.8
1951,10,16,-135.74
1951,10,17,-132.73
1951,10,18,-96.8
1951,10,19,-22.12
1951,10,20,-24.8
1951,10,21,-19.31
1951,10,22,20.38
1951,10,23,33.87
1951,10,24,15.65
1951,10,25,-0.85
1951,10,26,-14.29
1951,10,27,-29.33
1951,10,28,-62.52
1951,10,29,-105.67
1951,10,30,-136.44
1951,10,31,-164.11
1951,11,1,-110.88
1951,11,2,21.15
1951,11,3,54.58
1951,11,4,-50.47
1951,11,5,-113.0
1951,11,6,-10.35
1951,11,7,49.75
1951,11,8,97.85
1951,11,9,95.21
1951,11,10,109.58
1951,11,11,163.31
1951,11,12,140.69
1951,11,13,91.86
1951,11,14,58.52
1951,11,15,-7.19
1951,11,16,-50.34
1951,11,17,-61.36
1951,11,18,-72.84
1951,11,19,-83.88
1951,11,20,-127.79
1951,11,21,-168.22
1951,11,22,-178.21
1951,11,23,-134.28
1951,11,24,-12.17
1951,11,25,100.8
1951,11,26,172.19
1951,11,27,174.52
1951,11,28,140.5
1951,11,29,145.09
1951,11,30,208.07
1951,12,1,288.9
1951,12,2,339.44
1951,12,3,326.72
1951,12,4,313.4
1951,12,5,259.52
1951,12,6,153.6
1951,12,7,78.25
1951,12,8,28.29
1951,12,9,-61.66
1951,12,10,-145.38
1951,12,11,-212.82
1951,12,12,-294.16
1951,12,13,-252.58
1951,12,14,-163.94
1951,12,15,-143.67
1951,12,16,-146.13
1951,12,17,-69.64
1951,12,18,25.34
1951,12,19,23.22
1951,12,20,31.31
1951,12,21,60.56
1951,12,22,76.27
1951,12,23,40.55
1951,12,24,14.6
1951,12,25,-50.79
1951,12,26,-222.61
1951,12,27,-305.63
1951,12,28,-187.06
1951,12,29,-101.54
1951,12,30,-58.0
1951,12,31,-35.91
1952,1,1,-25.65
1952,1,2,12.08
1952,1,3,67.52
1952,1,4,171.35
1952,1,5,100.89
1952,1,6,128.78
1952,1,7,154.76
1952,1,8,193.52
1952,1,9,189.15
1952,1,10,137.16
1952,1,11,7.66
1952,1,12,-1.68
1952,1,13,77.66
1952,1,14,10.63
1952,1,15,-92.34
1952,1,16,-92.08
1952,1,17,16.96
1952,1,18,97.32
1952,1,19,153.61
1952,1,20,75.09
1952,1,21,-23.78
1952,1,22,-101.68
1952,1,23,-77.39
1952,1,24,-22.52
1952,1,25,3.29
1952,1,26,-10.11
1952,1,27,-31.85
1952,1,28,1.09
1952,1,29,27.0
1952,1,30,92.18
1952,1,31,151.0
1952,2,1,162.71
1952,2,2,229.06
1952,2,3,231.42
1952,2,4,222.46
1952,2,5,181.86
1952,2,6,179.13
1952,2,7,169.5
1952,2,8,187.11
1952,2,9,230.65
1952,2,10,176.07
1952,2,11,144.46
1952,2,12,154.25
1952,2,13,146.02
1952,2,14,95.75
1952,2,15,22.84
1952,2,16,-64.17
1952,2,17,-78.32
1952,2,18,-33.23
1952,2,19,-10.51
1952,2,20,45.78
1952,2,21,96.06
1952,2,22,125.39
1952,2,23,118.38
1952,2,24,128.67
1952,2,25,101.91
1952,2,26,9.68
1952,2,27,-92.22
1952,2,28,-99.15
1952,2,29,-131.34
1952,3,1,-116.84
1952,3,2,-29.85
1952,3,3,92.93
1952,3,4,168.38
1952,3,5,128.9
1952,3,6,36.19
1952,3,7,-47.0
1952,3,8,-62.19
1952,3,9,1.12
1952,3,10,-9.04
1952,3,11,34.52
1952,3,12,62.47
1952,3,13,69.58
1952,3,14,-55.09
1952,3,15,-88.46
1952,3,16,39.77
1952,3,17,195.77
1952,3,18,219.36
1952,3,19,133.83
1952,3,20,85.75
1952,3,21,28.93
1952,3,22,48.32
1952,3,23,93.68
1952,3,24,64.08
1952,3,25,51.79
1952,3,26,51.95
1952,3,27,93.38
1952,3,28,150.54
1952,3,29,167.04
1952,3,30,172.93
1952,3,31,164.55
1952,4,1,113.21
1952,4,2,104.49
1952,4,3,57.45
1952,4,4,-33.15
1952,4,5,-64.33
1952,4,6,-65.45
1952,4,7,-32.29
1952,4,8,-47.17
1952,4,9,-84.25
1952,4,10,-34.16
1952,4,11,6.82
1952,4,12,3.12
1952,4,13,55.68
1952,4,14,138.29
1952,4,15,214.86
1952,4,16,237.49
1952,4,17,179.46
1952,4,18,169.54
1952,4,19,133.86
1952,4,20,73.94
1952,4,21,106.39
1952,4,22,131.1
1952,4,23,94.59
1952,4,24,87.0
1952,4,25,136.3
1952,4,26,191.98
1952,4,27,185.35
1952,4,28,179.87
1952,4,29,165.27
1952,4,30,137.27
1952,5,1,119.01
1952,5,2,64.78
1952,5,3,-13.01
1952,5,4,-35.36
1952,5,5,-7.04
1952,5,6,25.2
1952,5,7,20.59
1952,5,8,-32.11
1952,5,9,-113.66
1952,5,10,-148.52
1952,5,11,-53.12
1952,5,12,11.08
1952,5,13,-18.66
1952,5,14,-71.16
1952,5,15,-127.74
1952,5,16,-177.46
1952,5,17,-126.06
1952,5,18,-19.15
1952,5,19,78.27
1952,5,20,125.24
1952,5,21,108.2
1952,5,22,104.79
1952,5,23,88.21
1952,5,24,84.64
1952,5,25,48.63
1952,5,26,-6.33
1952,5,27,-7.38
1952,5,28,93.56
1952,5,29,126.98
1952,5,30,59.21
1952,5,31,81.05
1952,6,1,119.02
1952,6,2,129.74
1952,6,3,137.25
1952,6,4,178.9
1952,6,5,120.52
1952,6,6,59.44
1952,6,7,43.45
1952,6,8,16.56
1952,6,9,-46.32
1952,6,10,-76.01
1952,6,11,-89.17
1952,6,12,-88.78
1952,6,13,-67.95
1952,6,14,-32.62
1952,6,15,16.37
1952,6,16,2.79
1952,6,17,-36.43
1952,6,18,-37.73
1952,6,19,-12.94
1952,6,20,24.74
1952,6,21,78.15
1952,6,22,81.44
1952,6,23,68.2
1952,6,24,27.5
1952,6,25,-1.09
1952,6,26,-5.18
1952,6,27,-10.92
1952,6,28,-2.37
1952,6,29,23.16
1952,6,30,75.9
1952,7,1,109.36
1952,7,2,93.54
1952,7,3,97.18
1952,7,4,138.37
1952,7,5,141.95
1952,7,6,101.33
1952,7,7,49.34
1952,7,8,-2.64
1952,7,9,-64.01
1952,7,10,-107.79
1952,7,11,-117.47
1952,7,12,-108.23
1952,7,13,-87.44
1952,7,14,-65.29
1952,7,15,-31.96
1952,7,16,-5.42
1952,7,17,-21.62
1952,7,18,-56.44
1952,7,19,-53.96
1952,7,20,-59.52
1952,7,21,-75.09
1952,7,22,-107.8
1952,7,23,-87.98
1952,7,24,-44.25
1952,7,25,-59.36
1952,7,26,-75.49
1952,7,27,-91.84
1952,7,28,-77.32
1952,7,29,-40.09
1952,7,30,-11.16
1952,7,31,0.77
1952,8,1,-13.36
1952,8,2,-60.43
1952,8,3,-80.08
1952,8,4,-59.59
1952,8,5,-34.64
1952,8,6,-38.18
1952,8,7,-62.37
1952,8,8,-102.6
1952,8,9,-125.76
1952,8,10,-142.54
1952,8,11,-145.04
1952,8,12,-127.9
1952,8,13,-106.29
1952,8,14,-61.32
1952,8,15,19.04
1952,8,16,50.74
1952,8,17,49.18
1952,8,18,66.48
1952,8,19,80.37
1952,8,20,78.0
1952,8,21,80.64
1952,8,22,104.18
1952,8,23,109.27
1952,8,24,67.26
1952,8,25,28.32
1952,8,26,-13.86
1952,8,27,-56.41
1952,8,28,-70.27
1952,8,29,-74.84
1952,8,30,-72.19
1952,8,31,-108.21
1952,9,1,-132.11
1952,9,2,-88.56
1952,9,3,-43.41
1952,9,4,21.41
1952,9,5,77.35
1952,9,6,106.33
1952,9,7,87.33
1952,9,8,26.57
1952,9,9,4.64
1952,9,10,11.48
1952,9,11,26.49
1952,9,12,49.25
1952,9,13,43.21
1952,9,14,39.07
1952,9,15,37.15
1952,9,16,33.75
1952,9,17,-8.28
1952,9,18,-70.93
1952,9,19,-129.56
1952,9,20,-169.91
1952,9,21,-158.62
1952,9,22,-126.49
1952,9,23,-139.78
1952,9,24,-108.69
1952,9,25,-62.03
1952,9,26,9.98
1952,9,27,68.34
1952,9,28,123.5
1952,9,29,160.47
1952,9,30,80.38
1952,10,1,0.92
1952,10,2,24.78
1952,10,3,-29.44
1952,10,4,-52.43
1952,10,5,-48.32
1952,10,6,-66.32
1952,10,7,-97.78
1952,10,8,-86.03
1952,10,9,-48.33
1952,10,10,-26.74
1952,10,11,-32.79
1952,10,12,-81.71
1952,10,13,-181.26
1952,10,14,-186.47
1952,10,15,-85.13
1952,10,16,-32.11
1952,10,17,-75.69
1952,10,18,-103.04
1952,10,19,-38.27
1952,10,20,45.47
1952,10,21,39.39
1952,10,22,-22.01
1952,10,23,-18.32
1952,10,24,-78.31
1952,10,25,-153.65
1952,10,26,-149.87
1952,10,27,-141.53
1952,10,28,-36.73
1952,10,29,81.0
1952,10,30,87.07
1952,10,31,108.56
1952,11,1,119.94
1952,11,2,78.21
1952,11,3,68.48
1952,11,4,19.43
1952,11,5,-82.85
1952,11,6,-95.22
1952,11,7,-120.66
1952,11,8,-62.14
1952,11,9,50.88
1952,11,10,107.22
1952,11,11,141.44
1952,11,12,157.28
1952,11,13,158.23
1952,11,14,89.77
1952,11,15,54.78
1952,11,16,67.52
1952,11,17,42.24
1952,11,18,26.89
1952,11,19,47.23
1952,11,20,-25.29
1952,11,21,-142.58
1952,11,22,-251.71
1952,11,23,-298.39
1952,11,24,-259.03
1952,11,25,-231.47
1952,11,26,-237.71
1952,11,27,-188.84
1952,11,28,-98.54
1952,11,29,-10.56
1952,11,30,96.19
1952,12,1,150.21
1952,12,2,264.91
1952,12,3,274.85
1952,12,4,139.95
1952,12,5,165.95
1952,12,6,277.43
1952,12,7,269.26
1952,12,8,198.62
1952,12,9,85.52
1952,12,10,76.36
1952,12,11,40.88
1952,12,12,10.85
1952,12,13,57.22
1952,12,14,54.23
1952,12,15,-23.08
1952,12,16,-94.9
1952,12,17,-108.75
1952,12,18,-66.39
1952,12,19,-70.68
1952,12,20,12.4
1952,12,21,96.96
1952,12,22,51.12
1952,12,23,50.23
1952,12,24,51.77
1952,12,25,37.5
1952,12,26,46.65
1952,12,27,69.69
1952,12,28,153.89
1952,12,29,201.05
1952,12,30,181.36
1952,12,31,184.63
1953,1,1,112.75
1953,1,2,38.88
1953,1,3,25.55
1953,1,4,-94.75
1953,1,5,-145.53
1953,1,6,-133.71
1953,1,7,-78.37
1953,1,8,5.72
1953,1,9,112.24
1953,1,10,52.96
1953,1,11,-5.11
1953,1,12,67.79
1953,1,13,111.88
1953,1,14,151.23
1953,1,15,169.52
1953,1,16,162.66
1953,1,17,167.24
1953,1,18,203.28
1953,1,19,223.26
1953,1,20,232.61
1953,1,21,247.59
1953,1,22,225.51
1953,1,23,120.3
1953,1,24,41.9
1953,1,25,36.73
1953,1,26,81.28
1953,1,27,79.04
1953,1,28,104.71
1953,1,29,140.94
1953,1,30,146.5
1953,1,31,156.22
1953,2,1,197.41
1953,2,2,237.72
1953,2,3,240.49
1953,2,4,231.59
1953,2,5,208.92
1953,2,6,190.09
1953,2,7,213.51
1953,2,8,165.09
1953,2,9,122.87
1953,2,10,84.63
1953,2,11,51.24
1953,2,12,66.06
1953,2,13,73.87
1953,2,14,146.1
1953,2,15,181.82
1953,2,16,170.18
1953,2,17,159.83
1953,2,18,83.02
1953,2,19,32.77
1953,2,20,42.95
1953,2,21,32.04
1953,2,22,11.79
1953,2,23,36.06
1953,2,24,55.28
1953,2,25,75.51
1953,2,26,47.24
1953,2,27,-28.45
1953,2,28,-61.8
1953,3,1,-62.12
1953,3,2,-17.1
1953,3,3,17.15
1953,3,4,43.85
1953,3,5,55.09
1953,3,6,79.84
1953,3,7,40.95
1953,3,8,-17.93
1953,3,9,-17.32
1953,3,10,10.63
1953,3,11,6.77
1953,3,12,35.28
1953,3,13,45.69
1953,3,14,63.22
1953,3,15,127.94
1953,3,16,177.82
1953,3,17,220.81
1953,3,18,184.48
1953,3,19,176.7
1953,3,20,225.82
1953,3,21,192.22
1953,3,22,120.48
1953,3,23,50.37
1953,3,24,106.62
1953,3,25,154.9
1953,3,26,96.99
1953,3,27,67.12
1953,3,28,101.29
1953,3,29,153.12
1953,3,30,177.0
1953,3,31,145.3
1953,4,1,126.89
1953,4,2,146.95
1953,4,3,146.28
1953,4,4,128.58
1953,4,5,76.23
1953,4,6,-24.65
1953,4,7,-154.57
1953,4,8,-257.09
1953,4,9,-313.69
1953,4,10,-337.19
1953,4,11,-272.12
1953,4,12,-169.64
1953,4,13,-74.02
1953,4,14,2.26
1953,4,15,31.49
1953,4,16,17.21
1953,4,17,26.97
1953,4,18,32.66
1953,4,19,107.73
1953,4,20,175.85
1953,4,21,172.0
1953,4,22,127.89
1953,4,23,93.91
1953,4,24,76.14
1953,4,25,97.34
1953,4,26,104.44
1953,4,27,91.65
1953,4,28,94.05
1953,4,29,47.58
1953,4,30,5.91
1953,5,1,3.72
1953,5,2,-46.19
1953,5,3,-88.86
1953,5,4,-77.81
1953,5,5,8.5
1953,5,6,51.06
1953,5,7,102.23
1953,5,8,148.46
1953,5,9,154.06
1953,5,10,104.35
1953,5,11,71.09
1953,5,12,53.31
1953,5,13,41.07
1953,5,14,-0.55
1953,5,15,-47.41
1953,5,16,-45.78
1953,5,17,17.97
1953,5,18,95.78
1953,5,19,170.83
1953,5,20,175.62
1953,5,21,112.69
1953,5,22,94.3
1953,5,23,59.29
1953,5,24,25.91
1953,5,25,-36.71
1953,5,26,-64.15
1953,5,27,-16.09
1953,5,28,16.0
1953,5,29,-6.53
1953,5,30,-59.84
1953,5,31,-107.3
1953,6,1,-121.31
1953,6,2,-135.87
1953,6,3,-138.71
1953,6,4,-110.9
1953,6,5,-22.37
1953,6,6,60.79
1953,6,7,29.74
1953,6,8,-53.85
1953,6,9,-107.63
1953,6,10,-95.93
1953,6,11,-56.96
1953,6,12,-38.58
1953,6,13,-13.09
1953,6,14,21.98
1953,6,15,36.13
1953,6,16,64.81
1953,6,17,50.49
1953,6,18,6.55
1953,6,19,-15.76
1953,6,20,-26.84
1953,6,21,-53.25
1953,6,22,-91.24
1953,6,23,-141.77
1953,6,24,-187.68
1953,6,25,-178.05
1953,6,26,-153.37
1953,6,27,-144.28
1953,6,28,-102.54
1953,6,29,-60.36
1953,6,30,-21.22
1953,7,1,26.81
1953,7,2,31.38
1953,7,3,19.51
1953,7,4,28.07
1953,7,5,12.97
1953,7,6,14.86
1953,7,7,29.66
1953,7,8,61.32
1953,7,9,19.67
1953,7,10,-52.32
1953,7,11,-23.71
1953,7,12,38.71
1953,7,13,80.24
1953,7,14,102.37
1953,7,15,92.23
1953,7,16,53.13
1953,7,17,44.02
1953,7,18,36.35
1953,7,19,21.26
1953,7,20,1.27
1953,7,21,-30.55
1953,7,22,-50.19
1953,7,23,-92.54
1953,7,24,-119.41
1953,7,25,-130.01
1953,7,26,-103.41
1953,7,27,-51.45
1953,7,28,-34.6
1953,7,29,-36.84
1953,7,30,-36.81
1953,7,31,-24.6
1953,8,1,-17.68
1953,8,2,-4.13
1953,8,3,-5.56
1953,8,4,-29.05
1953,8,5,-31.3
1953,8,6,-12.55
1953,8,7,41.73
1953,8,8,56.23
1953,8,9,39.08
1953,8,10,17.18
1953,8,11,13.83
1953,8,12,50.95
1953,8,13,66.81
1953,8,14,89.4
1953,8,15,81.62
1953,8,16,69.38
1953,8,17,30.62
1953,8,18,-3.12
1953,8,19,-23.68
1953,8,20,-35.75
1953,8,21,-54.04
1953,8,22,-77.96
1953,8,23,-62.49
1953,8,24,-31.83
1953,8,25,-42.55
1953,8,26,-62.67
1953,8,27,-44.16
1953,8,28,-4.22
1953,8,29,52.09
1953,8,30,71.83
1953,8,31,35.69
1953,9,1,-6.22
1953,9,2,-38.51
1953,9,3,-48.89
1953,9,4,-49.93
1953,9,5,-4.96
1953,9,6,27.42
1953,9,7,55.52
1953,9,8,40.03
1953,9,9,31.58
1953,9,10,4.43
1953,9,11,21.48
1953,9,12,93.7
1953,9,13,117.86
1953,9,14,55.74
1953,9,15,29.66
1953,9,16,59.9
1953,9,17,56.95
1953,9,18,36.07
1953,9,19,-12.5
1953,9,20,-87.19
1953,9,21,-78.21
1953,9,22,-48.44
1953,9,23,-17.64
1953,9,24,6.62
1953,9,25,42.39
1953,9,26,100.33
1953,9,27,153.29
1953,9,28,165.72
1953,9,29,90.66
1953,9,30,37.16
1953,10,1,97.19
1953,10,2,122.46
1953,10,3,89.97
1953,10,4,-6.49
1953,10,5,-46.98
1953,10,6,-5.33
1953,10,7,-23.33
1953,10,8,28.75
1953,10,9,50.73
1953,10,10,67.87
1953,10,11,66.51
1953,10,12,69.71
1953,10,13,152.52
1953,10,14,115.96
1953,10,15,65.88
1953,10,16,70.32
1953,10,17,76.82
1953,10,18,77.36
1953,10,19,114.35
1953,10,20,97.0
1953,10,21,-32.54
1953,10,22,-80.84
1953,10,23,-55.29
1953,10,24,-13.19
1953,10,25,-17.67
1953,10,26,-3.03
1953,10,27,-11.61
1953,10,28,32.89
1953,10,29,70.18
1953,10,30,112.1
1953,10,31,122.79
1953,11,1,142.42
1953,11,2,181.1
1953,11,3,90.21
1953,11,4,64.67
1953,11,5,115.4
1953,11,6,91.29
1953,11,7,-50.73
1953,11,8,-106.44
1953,11,9,-82.06
1953,11,10,-81.71
1953,11,11,-24.69
1953,11,12,38.71
1953,11,13,62.83
1953,11,14,109.3
1953,11,15,164.7
1953,11,16,89.4
1953,11,17,62.17
1953,11,18,75.58
1953,11,19,30.62
1953,11,20,41.47
1953,11,21,105.97
1953,11,22,270.12
1953,11,23,260.14
1953,11,24,121.39
1953,11,25,106.94
1953,11,26,105.11
1953,11,27,102.64
1953,11,28,105.57
1953,11,29,82.44
1953,11,30,123.06
1953,12,1,136.72
1953,12,2,145.04
1953,12,3,201.41
1953,12,4,253.12
1953,12,5,293.05
1953,12,6,258.77
1953,12,7,189.22
1953,12,8,212.78
1953,12,9,239.48
1953,12,10,172.92
1953,12,11,183.47
1953,12,12,123.67
1953,12,13,6.39
1953,12,14,-9.39
1953,12,15,-148.88
1953,12,16,-158.52
1953,12,17,-59.01
1953,12,18,-5.6
1953,12,19,18.05
1953,12,20,27.01
1953,12,21,-67.74
1953,12,22,-43.88
1953,12,23,51.7
1953,12,24,82.86
1953,12,25,15.67
1953,12,26,-32.91
1953,12,27,-29.37
1953,12,28,59.92
1953,12,29,54.62
1953,12,30,93.7
1953,12,31,133.21
1954,1,1,192.62
1954,1,2,225.79
1954,1,3,294.45
1954,1,4,307.41
1954,1,5,191.5
1954,1,6,120.56
1954,1,7,128.43
1954,1,8,78.13
1954,1,9,-11.11
1954,1,10,-69.06
1954,1,11,-170.1
1954,1,12,-217.75
1954,1,13,-165.59
1954,1,14,-116.27
1954,1,15,-191.15
1954,1,16,-233.4
1954,1,17,-199.11
1954,1,18,-183.88
1954,1,19,-171.53
1954,1,20,-162.06
1954,1,21,-118.91
1954,1,22,-51.63
1954,1,23,5.18
1954,1,24,32.71
1954,1,25,35.47
1954,1,26,66.74
1954,1,27,102.16
1954,1,28,163.03
1954,1,29,161.42
1954,1,30,192.05
1954,1,31,221.88
1954,2,1,122.78
1954,2,2,138.07
1954,2,3,161.79
1954,2,4,116.73
1954,2,5,28.01
1954,2,6,-18.78
1954,2,7,-79.92
1954,2,8,-46.09
1954,2,9,-90.54
1954,2,10,-153.0
1954,2,11,-172.31
1954,2,12,-84.95
1954,2,13,84.34
1954,2,14,216.59
1954,2,15,274.04
1954,2,16,260.03
1954,2,17,254.86
1954,2,18,286.63
1954,2,19,266.93
1954,2,20,239.27
1954,2,21,215.85
1954,2,22,189.49
1954,2,23,177.76
1954,2,24,257.61
1954,2,25,292.72
1954,2,26,226.69
1954,2,27,166.73
1954,2,28,112.63
1954,3,1,19.47
1954,3,2,47.84
1954,3,3,39.64
1954,3,4,-8.04
1954,3,5,32.12
1954,3,6,6.77
1954,3,7,-13.28
1954,3,8,126.36
1954,3,9,168.81
1954,3,10,113.5
1954,3,11,65.0
1954,3,12,42.92
1954,3,13,-29.39
1954,3,14,-110.69
1954,3,15,-150.84
1954,3,16,-82.78
1954,3,17,-20.09
1954,3,18,-90.46
1954,3,19,-179.88
1954,3,20,-195.56
1954,3,21,-181.36
1954,3,22,-187.55
1954,3,23,-205.93
1954,3,24,-205.93
1954,3,25,-221.48
1954,3,26,-232.65
1954,3,27,-271.37
1954,3,28,-332.81
1954,3,29,-346.06
1954,3,30,-270.7
1954,3,31,-172.2
1954,4,1,-141.45
1954,4,2,-100.73
1954,4,3,-38.14
1954,4,4,-17.49
1954,4,5,32.39
1954,4,6,78.24
1954,4,7,63.83
1954,4,8,110.69
1954,4,9,146.51
1954,4,10,106.15
1954,4,11,106.44
1954,4,12,191.79
1954,4,13,216.5
1954,4,14,159.78
1954,4,15,116.92
1954,4,16,121.72
1954,4,17,52.7
1954,4,18,-18.4
1954,4,19,-33.55
1954,4,20,-53.9
1954,4,21,-67.32
1954,4,22,-109.61
1954,4,23,-139.51
1954,4,24,-128.4
1954,4,25,-117.55
1954,4,26,-108.14
1954,4,27,-82.96
1954,4,28,-48.14
1954,4,29,28.88
1954,4,30,56.41
1954,5,1,13.55
1954,5,2,26.04
1954,5,3,72.72
1954,5,4,71.19
1954,5,5,27.6
1954,5,6,-48.0
1954,5,7,-78.7
1954,5,8,-97.0
1954,5,9,-123.77
1954,5,10,-123.75
1954,5,11,-98.11
1954,5,12,-55.22
1954,5,13,-27.12
1954,5,14,-26.88
1954,5,15,-28.02
1954,5,16,-61.98
1954,5,17,-63.62
1954,5,18,13.11
1954,5,19,69.82
1954,5,20,69.17
1954,5,21,38.52
1954,5,22,16.98
1954,5,23,15.27
1954,5,24,50.08
1954,5,25,89.01
1954,5,26,38.79
1954,5,27,2.39
1954,5,28,18.44
1954,5,29,47.24
1954,5,30,94.47
1954,5,31,114.47
1954,6,1,84.76
1954,6,2,44.2
1954,6,3,-26.93
1954,6,4,-12.96
1954,6,5,2.84
1954,6,6,28.36
1954,6,7,24.28
1954,6,8,-7.36
1954,6,9,18.51
1954,6,10,61.48
1954,6,11,77.71
1954,6,12,142.78
1954,6,13,218.37
1954,6,14,231.58
1954,6,15,219.32
1954,6,16,170.07
1954,6,17,99.35
1954,6,18,48.83
1954,6,19,65.62
1954,6,20,118.78
1954,6,21,125.86
1954,6,22,98.79
1954,6,23,54.04
1954,6,24,9.42
1954,6,25,-23.69
1954,6,26,-2.09
1954,6,27,60.75
1954,6,28,61.07
1954,6,29,39.71
1954,6,30,45.23
1954,7,1,62.87
1954,7,2,38.65
1954,7,3,32.88
1954,7,4,38.4
1954,7,5,47.44
1954,7,6,52.23
1954,7,7,84.37
1954,7,8,131.14
1954,7,9,152.79
1954,7,10,132.69
1954,7,11,72.81
1954,7,12,3.73
1954,7,13,-61.69
1954,7,14,-45.99
1954,7,15,16.38
1954,7,16,55.63
1954,7,17,72.64
1954,7,18,52.1
1954,7,19,36.36
1954,7,20,62.41
1954,7,21,89.11
1954,7,22,85.14
1954,7,23,30.46
1954,7,24,-10.19
1954,7,25,-50.41
1954,7,26,-91.15
1954,7,27,-108.81
1954,7,28,-114.93
1954,7,29,-109.99
1954,7,30,-64.18
1954,7,31,-2.68
1954,8,1,35.61
1954,8,2,39.75
1954,8,3,19.72
1954,8,4,-20.6
1954,8,5,-37.11
1954,8,6,-67.42
1954,8,7,-92.76
1954,8,8,-110.44
1954,8,9,-97.35
1954,8,10,-68.91
1954,8,11,-25.73
1954,8,12,-3.36
1954,8,13,-11.41
1954,8,14,-17.06
1954,8,15,-28.5
1954,8,16,-48.91
1954,8,17,-52.6
1954,8,18,-75.05
1954,8,19,-95.69
1954,8,20,-55.89
1954,8,21,-46.4
1954,8,22,-81.52
1954,8,23,-127.8
1954,8,24,-165.21
1954,8,25,-147.72
1954,8,26,-94.02
1954,8,27,-81.45
1954,8,28,-88.54
1954,8,29,-85.27
1954,8,30,-52.92
1954,8,31,-65.42
1954,9,1,-102.59
1954,9,2,-48.54
1954,9,3,-24.38
1954,9,4,-26.35
1954,9,5,19.79
1954,9,6,52.85
1954,9,7,40.78
1954,9,8,-17.0
1954,9,9,-84.3
