year,day,month,tahiti,darwin,soi
2000,19,10,1013.09,1008.65,9.34
2000,20,10,1012.69,1010.80,-6.25
2000,21,10,1012.46,1009.45,0.63
2000,22,10,1013.15,1007.60,16.14
2000,23,10,1013.71,1007.90,17.74
2000,24,10,1014.83,1009.30,15.98
2000,25,10,1015.99,1009.95,19.12
2000,26,10,1014.93,1009.75,13.84
2000,27,10,1013.23,1009.80,3.15
2000,28,10,1013.28,1009.80,3.45
2000,29,10,1013.39,1009.00,9.03
2000,30,10,1011.58,1008.50,1.01
2000,31,10,1011.66,1008.50,1.54
2000,1,11,1013.60,1008.35,15.44
2000,2,11,1015.18,1008.55,24.51
2000,3,11,1014.69,1009.15,17.33
2000,4,11,1013.58,1009.05,10.65
2000,5,11,1011.94,1007.75,8.43
2000,6,11,1010.54,1007.65,-0.15
2000,7,11,1011.75,1009.00,-1.06
2000,8,11,1013.46,1008.50,13.54
2000,9,11,1013.99,1007.70,22.28
2000,10,11,1012.11,1008.40,5.29
2000,11,11,1010.93,1007.60,2.74
2000,12,11,1011.73,1006.55,14.94
2000,13,11,1013.16,1005.65,30.36
2000,14,11,1013.43,1006.35,27.47
2000,15,11,1014.25,1006.55,31.60
2000,16,11,1013.88,1006.15,31.76
2000,17,11,1012.98,1005.90,27.47
2000,18,11,1012.41,1006.15,22.11
2000,19,11,1012.64,1006.45,21.62
2000,20,11,1012.78,1005.95,25.82
2000,21,11,1012.80,1005.30,30.28
2000,22,11,1012.91,1006.00,26.40
2000,23,11,1013.14,1007.00,21.29
2000,24,11,1012.09,1005.35,25.25
2000,25,11,1011.76,1004.95,25.74
2000,26,11,1011.60,1006.15,16.75
2000,27,11,1012.11,1005.80,22.44
2000,28,11,1014.33,1003.95,49.24
2000,29,11,1014.14,1003.50,50.97
2000,30,11,1014.31,1004.35,46.52
2000,1,12,1014.15,1004.00,33.96
2000,2,12,1014.58,1003.10,40.71
2000,3,12,1014.45,1002.80,41.60
2000,4,12,1013.88,1002.80,38.67
2000,5,12,1013.01,1004.35,26.39
2000,6,12,1012.53,1004.60,22.63
2000,7,12,1012.70,1004.70,23.01
2000,8,12,1012.53,1003.95,25.94
2000,9,12,1010.78,1005.05,11.43
2000,10,12,1008.51,1007.00,-10.02
2000,11,12,1008.28,1006.55,-8.94
2000,12,12,1009.11,1005.40,1.18
2000,13,12,1008.60,1004.65,2.39
2000,14,12,1008.53,1004.55,2.52
2000,15,12,1010.73,1005.35,9.65
2000,16,12,1009.66,1006.00,0.93
2000,17,12,1005.71,1006.25,-20.46
2000,18,12,1004.04,1004.95,-22.37
2000,19,12,1004.44,1003.85,-14.73
2000,20,12,1006.03,1004.90,-11.99
2000,21,12,1006.94,1004.75,-6.58
2000,22,12,1006.06,1004.75,-11.04
2000,23,12,1005.79,1004.45,-10.91
2000,24,12,1009.30,1004.80,5.19
2000,25,12,1010.98,1005.00,12.70
2000,26,12,1010.79,1003.95,17.10
2000,27,12,1009.69,1003.60,13.28
2000,28,12,1009.33,1004.70,5.83
2000,29,12,1009.78,1005.20,5.58
2000,30,12,1012.13,1003.75,24.92
2000,31,12,1012.93,1007.90,7.87
2001,1,1,1012.24,1008.50,-3.30
2001,2,1,1013.59,1009.65,-2.35
2001,3,1,1014.23,1008.75,4.98
2001,4,1,1012.69,1008.00,1.23
2001,5,1,1011.19,1007.85,-5.20
2001,6,1,1012.71,1007.35,4.44
2001,7,1,1014.29,1005.50,20.75
2001,8,1,1014.86,1004.20,29.68
2001,9,1,1014.20,1004.60,24.62
2001,10,1,1012.71,1006.15,10.15
2001,11,1,1012.63,1008.20,-0.02
2001,12,1,1013.46,1008.35,3.25
2001,13,1,1013.73,1006.90,11.40
2001,14,1,1012.55,1007.20,4.38
2001,15,1,1012.16,1008.20,-2.23
2001,16,1,1013.40,1009.20,-1.10
2001,17,1,1013.99,1008.40,5.51
2001,18,1,1014.80,1008.65,8.19
2001,19,1,1013.29,1007.75,5.27
2001,20,1,1013.09,1006.50,10.27
2001,21,1,1014.61,1005.15,23.96
2001,22,1,1015.86,1006.10,25.39
2001,23,1,1014.61,1007.95,10.63
2001,24,1,1012.81,1008.80,-1.99
2001,25,1,1012.98,1007.10,6.88
2001,26,1,1014.55,1005.60,21.52
2001,27,1,1013.69,1005.45,18.13
2001,28,1,1013.75,1006.05,15.57
2001,29,1,1013.00,1006.95,7.71
2001,30,1,1012.00,1008.75,-5.62
2001,31,1,1013.10,1006.20,11.76
2001,1,2,1012.91,1004.95,15.99
2001,2,2,1013.34,1003.75,23.65
2001,3,2,1012.80,1002.80,25.59
2001,4,2,1010.31,1003.70,9.63
2001,5,2,1008.50,1003.55,1.79
2001,6,2,1009.23,1003.10,7.33
2001,7,2,1009.94,1002.30,14.46
2001,8,2,1008.76,1001.20,14.10
2001,9,2,1009.28,1000.65,19.11
2001,10,2,1009.99,999.65,27.18
2001,11,2,1009.74,999.25,27.89
2001,12,2,1010.26,999.15,30.83
2001,13,2,1011.36,999.25,35.54
2001,14,2,1010.86,1001.95,20.46
2001,15,2,1010.16,1004.45,5.38
2001,16,2,1009.85,1004.15,5.33
2001,17,2,1011.68,1002.50,21.70
2001,18,2,1013.60,1002.05,32.89
2001,19,2,1014.01,1004.05,25.41
2001,20,2,1012.59,1006.20,8.57
2001,21,2,1010.06,1007.85,-11.11
2001,22,2,1011.28,1008.20,-7.05
2001,23,2,1011.16,1007.95,-6.40
2001,24,2,1011.08,1006.10,1.91
2001,25,2,1010.73,1007.55,-6.57
2001,26,2,1009.84,1006.25,-4.63
2001,27,2,1009.14,1005.80,-5.81
2001,28,2,1009.34,1003.10,7.86
2001,1,3,1009.84,1003.80,11.27
2001,2,3,1010.76,1006.55,1.37
2001,3,3,1011.54,1007.40,0.96
2001,4,3,1011.58,1007.40,1.17
2001,5,3,1010.83,1007.05,-1.00
2001,6,3,1011.13,1007.70,-2.90
2001,7,3,1013.54,1007.95,8.83
2001,8,3,1014.59,1007.25,18.33
2001,9,3,1014.19,1008.00,12.09
2001,10,3,1013.39,1008.85,3.13
2001,11,3,1013.95,1008.20,9.71
2001,12,3,1015.18,1007.35,20.97
2001,13,3,1015.23,1008.20,16.63
2001,14,3,1013.86,1008.90,5.44
2001,15,3,1013.51,1008.90,3.54
2001,16,3,1013.70,1007.65,11.34
2001,17,3,1013.71,1006.45,17.92
2001,18,3,1012.85,1006.50,12.97
2001,19,3,1011.58,1007.40,1.17
2001,20,3,1011.26,1007.65,-1.89
2001,21,3,1012.28,1006.25,11.20
2001,22,3,1014.04,1006.30,20.50
2001,23,3,1013.21,1007.40,10.05
2001,24,3,1011.91,1008.95,-5.41
2001,25,3,1012.51,1007.70,4.63
2001,26,3,1013.51,1007.40,11.68
2001,27,3,1012.28,1008.55,-1.28
2001,28,3,1012.00,1008.15,-0.60
2001,29,3,1012.23,1008.35,-0.46
2001,30,3,1012.39,1008.70,-1.48
2001,31,3,1012.31,1009.00,-3.51
2001,1,4,1013.15,1008.55,18.50
2001,2,4,1012.45,1008.25,15.19
2001,3,4,1012.65,1008.60,13.96
2001,4,4,1013.38,1008.05,24.48
2001,5,4,1013.20,1008.40,20.15
2001,6,4,1013.56,1009.20,16.54
2001,7,4,1013.85,1008.35,25.93
2001,8,4,1012.06,1006.80,23.97
2001,9,4,1011.79,1009.10,2.70
2001,10,4,1011.45,1010.90,-14.95
2001,11,4,1010.75,1010.45,-17.01
2001,12,4,1010.54,1009.50,-10.92
2001,13,4,1009.10,1010.75,-33.11
2001,14,4,1007.73,1012.05,-55.20
2001,15,4,1008.39,1010.40,-36.11
2001,16,4,1009.75,1009.30,-15.77
2001,17,4,1011.28,1004.80,33.98
2001,18,4,1012.16,1008.95,7.04
2001,19,4,1011.31,1009.15,-1.63
2001,20,4,1011.38,1009.80,-6.48
2001,21,4,1012.58,1009.05,9.62
2001,22,4,1014.43,1009.35,22.42
2001,23,4,1013.61,1009.75,12.41
2001,24,4,1010.50,1009.85,-14.12
2001,25,4,1010.21,1009.50,-13.60
2001,26,4,1010.84,1008.75,-2.25
2001,27,4,1012.89,1008.55,16.33
2001,28,4,1013.33,1009.05,15.81
2001,29,4,1011.44,1009.40,-2.66
2001,30,4,1010.10,1010.20,-20.31
2001,1,5,1008.94,1010.35,-24.11
2001,2,5,1008.63,1009.10,-16.71
2001,3,5,1010.30,1010.05,-10.98
2001,4,5,1012.38,1010.75,-0.12
2001,5,5,1013.61,1011.05,7.29
2001,6,5,1011.31,1011.10,-11.28
2001,7,5,1009.36,1011.00,-25.89
2001,8,5,1008.41,1010.55,-29.84
2001,9,5,1008.94,1011.35,-32.01
2001,10,5,1010.01,1012.45,-32.21
2001,11,5,1012.61,1011.20,-1.80
2001,12,5,1014.01,1010.70,13.21
2001,13,5,1014.53,1010.85,16.07
2001,14,5,1015.23,1012.20,10.94
2001,15,5,1015.63,1013.70,2.25
2001,16,5,1014.43,1013.50,-5.65
2001,17,5,1011.45,1013.90,-32.31
2001,18,5,1010.75,1014.20,-40.21
2001,19,5,1011.11,1014.55,-40.11
2001,20,5,1012.69,1013.60,-20.16
2001,21,5,1011.56,1013.25,-26.28
2001,22,5,1012.45,1013.15,-18.48
2001,23,5,1013.89,1012.55,-2.39
2001,24,5,1015.24,1011.80,14.20
2001,25,5,1014.61,1012.00,7.68
2001,26,5,1015.21,1012.80,6.10
2001,27,5,1013.95,1013.40,-8.61
2001,28,5,1012.70,1012.95,-14.93
2001,29,5,1013.10,1013.00,-12.16
2001,30,5,1014.58,1012.15,6.20
2001,31,5,1015.71,1011.95,16.77
2001,1,6,1016.05,1012.65,17.98
2001,2,6,1014.76,1013.45,1.07
2001,3,6,1014.99,1012.85,7.75
2001,4,6,1013.76,1011.90,5.53
2001,5,6,1012.39,1011.30,-0.75
2001,6,6,1012.94,1010.40,10.99
2001,7,6,1013.80,1010.05,20.81
2001,8,6,1013.69,1008.90,29.21
2001,9,6,1014.03,1009.30,28.70
2001,10,6,1014.01,1010.70,17.27
2001,11,6,1014.35,1011.25,15.55
2001,12,6,1014.69,1011.80,13.83
2001,13,6,1014.18,1012.40,4.82
2001,14,6,1013.44,1012.50,-1.96
2001,15,6,1012.66,1012.05,-4.60
2001,16,6,1011.80,1011.95,-10.77
2001,17,6,1013.01,1012.80,-7.83
2001,18,6,1013.00,1011.80,0.16
2001,19,6,1012.61,1011.10,2.69
2001,20,6,1012.95,1011.40,3.00
2001,21,6,1014.45,1013.05,1.78
2001,22,6,1015.18,1013.70,2.39
2001,23,6,1013.78,1014.10,-12.19
2001,24,6,1013.78,1013.85,-10.16
2001,25,6,1013.99,1013.00,-1.56
2001,26,6,1012.54,1011.00,2.89
2001,27,6,1011.44,1012.00,-14.11
2001,28,6,1011.75,1012.80,-18.06
2001,29,6,1012.99,1012.95,-9.25
2001,30,6,1011.56,1013.00,-21.19
2001,1,7,1010.58,1013.05,-22.39
2001,2,7,1010.51,1011.35,-11.72
2001,3,7,1011.83,1010.70,1.08
2001,4,7,1013.50,1010.10,15.91
2001,5,7,1014.68,1012.25,9.55
2001,6,7,1014.73,1013.45,2.05
2001,7,7,1013.95,1013.15,-1.04
2001,8,7,1013.41,1012.90,-2.92
2001,9,7,1013.58,1014.30,-10.98
2001,10,7,1014.21,1014.20,-6.18
2001,11,7,1015.36,1013.55,5.56
2001,12,7,1014.04,1013.30,-1.45
2001,13,7,1014.09,1014.25,-7.32
2001,14,7,1015.48,1015.00,-3.16
2001,15,7,1015.55,1014.90,-2.02
2001,16,7,1015.56,1013.45,7.51
2001,17,7,1014.63,1013.15,3.36
2001,18,7,1014.11,1012.40,4.91
2001,19,7,1015.20,1013.40,5.48
2001,20,7,1015.24,1013.25,6.70
2001,21,7,1015.34,1012.30,13.54
2001,22,7,1014.59,1012.90,4.74
2001,23,7,1014.75,1012.55,8.08
2001,24,7,1015.15,1012.40,11.67
2001,25,7,1013.39,1014.20,-11.55
2001,26,7,1012.83,1014.70,-18.48
2001,27,7,1013.30,1014.85,-16.36
2001,28,7,1012.70,1014.75,-19.62
2001,29,7,1012.28,1015.15,-25.00
2001,30,7,1011.36,1015.25,-31.60
2001,31,7,1011.34,1013.90,-22.96
2001,1,8,1013.90,1013.00,-5.01
2001,2,8,1016.14,1011.60,18.35
2001,3,8,1017.73,1013.25,17.95
2001,4,8,1017.78,1014.60,9.60
2001,5,8,1015.99,1015.05,-4.77
2001,6,8,1015.34,1013.05,3.90
2001,7,8,1015.11,1012.90,3.42
2001,8,8,1014.41,1013.30,-3.64
2001,9,8,1013.20,1014.65,-20.10
2001,10,8,1013.19,1013.40,-12.15
2001,11,8,1013.18,1012.35,-5.49
2001,12,8,1014.21,1012.15,2.46
2001,13,8,1014.86,1013.10,0.53
2001,14,8,1014.84,1015.20,-13.12
2001,15,8,1013.06,1016.05,-29.98
2001,16,8,1012.04,1014.65,-27.57
2001,17,8,1013.05,1013.30,-12.40
2001,18,8,1013.76,1013.05,-6.21
2001,19,8,1013.05,1012.90,-9.83
2001,20,8,1012.16,1014.00,-22.59
2001,21,8,1011.99,1014.00,-23.72
2001,22,8,1011.44,1013.85,-26.28
2001,23,8,1011.68,1013.50,-22.51
2001,24,8,1012.24,1013.05,-16.01
2001,25,8,1010.85,1013.45,-27.49
2001,26,8,1012.26,1012.75,-13.92
2001,27,8,1013.03,1011.20,0.93
2001,28,8,1013.54,1012.25,-2.52
2001,29,8,1013.35,1013.20,-9.83
2001,30,8,1012.88,1012.55,-8.70
2001,31,8,1013.19,1011.50,0.05
2001,1,9,1014.21,1010.35,9.04
2001,2,9,1013.11,1010.50,1.52
2001,3,9,1013.09,1012.10,-8.26
2001,4,9,1013.70,1013.00,-9.99
2001,5,9,1013.56,1012.75,-9.31
2001,6,9,1013.28,1013.65,-16.46
2001,7,9,1014.36,1013.75,-10.51
2001,8,9,1016.01,1012.80,5.13
2001,9,9,1015.74,1012.00,8.29
2001,10,9,1015.01,1012.85,-1.19
2001,11,9,1014.76,1012.55,-0.89
2001,12,9,1015.38,1012.60,2.50
2001,13,9,1015.34,1012.10,5.28
2001,14,9,1014.59,1012.25,-0.14
2001,15,9,1012.89,1011.90,-8.26
2001,16,9,1012.61,1012.50,-13.52
2001,17,9,1014.00,1010.95,4.15
2001,18,9,1014.99,1011.05,9.49
2001,19,9,1015.18,1011.85,5.81
2001,20,9,1015.06,1011.70,6.03
2001,21,9,1015.68,1011.30,12.12
2001,22,9,1015.79,1011.20,13.40
2001,23,9,1014.39,1011.60,2.57
2001,24,9,1012.99,1011.85,-7.36
2001,25,9,1013.49,1010.65,2.87
2001,26,9,1014.51,1010.50,9.94
2001,27,9,1015.66,1011.30,12.05
2001,28,9,1015.96,1010.65,17.76
2001,29,9,1014.64,1010.85,8.59
2001,30,9,1013.08,1011.70,-5.93
2001,1,10,1011.95,1010.70,-10.15
2001,2,10,1012.55,1011.00,-8.31
2001,3,10,1013.54,1010.15,2.92
2001,4,10,1013.38,1010.65,-1.13
2001,5,10,1013.50,1010.85,-1.59
2001,6,10,1011.58,1010.80,-13.05
2001,7,10,1011.14,1011.15,-17.86
2001,8,10,1012.84,1010.20,-1.67
2001,9,10,1012.95,1010.80,-4.65
2001,10,10,1012.11,1011.55,-14.35
2001,11,10,1011.88,1012.35,-20.69
2001,12,10,1012.51,1010.25,-3.96
2001,13,10,1013.01,1009.70,2.46
2001,14,10,1012.53,1009.90,-1.74
2001,15,10,1011.84,1011.00,-12.67
2001,16,10,1012.80,1010.65,-4.65
2001,17,10,1013.91,1008.40,15.91
2001,18,10,1012.19,1009.65,-2.28
2001,19,10,1010.69,1010.80,-18.47
2001,20,10,1010.30,1008.70,-8.01
2001,21,10,1009.91,1008.00,-6.10
2001,22,10,1009.99,1008.25,-7.17
2001,23,10,1010.36,1009.45,-12.21
2001,24,10,1010.48,1008.50,-5.72
2001,25,10,1011.41,1007.60,5.52
2001,26,10,1013.08,1008.00,13.23
2001,27,10,1015.46,1009.05,21.41
2001,28,10,1015.33,1010.20,13.54
2001,29,10,1014.35,1010.40,6.36
2001,30,10,1015.61,1011.25,8.88
2001,31,10,1016.40,1010.45,18.58
2001,1,11,1015.08,1011.30,5.71
2001,2,11,1013.00,1009.45,4.22
2001,3,11,1012.08,1007.45,11.31
2001,4,11,1012.45,1008.40,7.52
2001,5,11,1011.74,1009.65,-5.43
2001,6,11,1009.88,1009.00,-13.42
2001,7,11,1009.48,1008.25,-11.11
2001,8,11,1011.90,1008.30,4.55
2001,9,11,1013.75,1008.55,15.11
2001,10,11,1014.54,1008.15,22.94
2001,11,11,1013.73,1009.75,7.03
2001,12,11,1012.98,1009.60,3.07
2001,13,11,1012.81,1010.15,-1.63
2001,14,11,1013.75,1009.70,7.52
2001,15,11,1013.64,1009.75,6.45
2001,16,11,1013.10,1009.55,4.22
2001,17,11,1013.18,1008.80,9.66
2001,18,11,1013.35,1007.05,22.36
2001,19,11,1013.33,1006.70,24.51
2001,20,11,1011.84,1007.50,9.42
2001,21,11,1011.08,1008.00,1.09
2001,22,11,1012.25,1007.90,9.50
2001,23,11,1014.41,1006.60,32.34
2001,24,11,1014.85,1006.25,37.53
2001,25,11,1013.53,1008.55,13.62
2001,26,11,1012.69,1009.75,0.18
2001,27,11,1011.96,1009.25,-1.30
2001,28,11,1011.71,1008.80,0.02
2001,29,11,1011.05,1007.15,6.53
2001,30,11,1009.70,1005.30,9.83
2001,1,12,1007.61,1005.70,-7.98
2001,2,12,1006.68,1006.75,-18.10
2001,3,12,1010.56,1007.35,-1.36
2001,4,12,1012.73,1006.55,13.72
2001,5,12,1011.78,1005.65,13.47
2001,6,12,1010.80,1005.65,8.50
2001,7,12,1009.60,1005.20,4.68
2001,8,12,1008.91,1005.75,-1.62
2001,9,12,1007.90,1007.20,-14.15
2001,10,12,1007.31,1006.35,-12.82
2001,11,12,1005.94,1006.65,-21.35
2001,12,12,1005.29,1007.45,-28.73
2001,13,12,1005.44,1008.90,-35.35
2001,14,12,1007.55,1009.70,-28.67
2001,15,12,1009.78,1009.65,-17.08
2001,16,12,1010.14,1008.20,-7.85
2001,17,12,1010.18,1008.05,-6.90
2001,18,12,1009.71,1009.25,-15.36
2001,19,12,1008.56,1008.60,-17.91
2001,20,12,1008.79,1007.50,-11.16
2001,21,12,1010.19,1008.45,-8.87
2001,22,12,1009.91,1008.45,-10.27
2001,23,12,1008.45,1008.00,-15.43
2001,24,12,1009.39,1008.80,-14.73
2001,25,12,1012.73,1008.75,2.52
2001,26,12,1012.10,1009.80,-6.01
2001,27,12,1010.39,1009.95,-15.49
2001,28,12,1008.86,1010.15,-24.27
2001,29,12,1009.35,1008.35,-12.63
2001,30,12,1011.81,1006.85,7.55
2001,31,12,1013.73,1006.70,18.05
2002,1,1,1013.94,1006.80,12.89
2002,2,1,1013.46,1007.15,8.96
2002,3,1,1013.21,1007.45,6.35
2002,4,1,1013.75,1007.05,10.81
2002,5,1,1013.33,1006.90,9.50
2002,6,1,1012.63,1007.65,2.60
2002,7,1,1012.13,1008.65,-4.55
2002,8,1,1012.04,1007.35,1.23
2002,9,1,1011.58,1008.65,-7.17
2002,10,1,1010.50,1008.10,-9.67
2002,11,1,1010.39,1007.00,-4.96
2002,12,1,1011.89,1006.60,4.08
2002,13,1,1012.79,1006.20,10.27
2002,14,1,1013.38,1007.15,8.55
2002,15,1,1013.45,1006.90,10.10
2002,16,1,1013.40,1006.65,11.05
2002,17,1,1012.29,1006.80,5.04
2002,18,1,1010.68,1008.50,-10.74
2002,19,1,1010.81,1008.85,-11.75
2002,20,1,1012.61,1008.10,0.39
2002,21,1,1013.59,1007.40,8.37
2002,22,1,1013.65,1007.50,8.19
2002,23,1,1012.41,1007.45,2.54
2002,24,1,1011.95,1007.45,0.33
2002,25,1,1011.46,1007.30,-1.27
2002,26,1,1011.15,1006.35,1.76
2002,27,1,1011.58,1006.10,4.98
2002,28,1,1012.40,1006.20,8.43
2002,29,1,1012.09,1006.40,5.99
2002,30,1,1011.83,1007.50,-0.50
2002,31,1,1012.26,1007.30,2.54
2002,1,2,1012.81,1007.00,5.86
2002,2,2,1013.29,1007.20,7.15
2002,3,2,1013.23,1007.65,4.74
2002,4,2,1013.65,1007.65,6.74
2002,5,2,1015.30,1007.70,14.28
2002,6,2,1014.93,1006.50,18.17
2002,7,2,1013.30,1007.05,7.92
2002,8,2,1012.76,1006.45,8.21
2002,9,2,1012.44,1004.75,14.69
2002,10,2,1011.51,1002.25,22.11
2002,11,2,1011.05,1000.75,27.00
2002,12,2,1011.49,1004.50,11.39
2002,13,2,1011.51,1005.65,6.09
2002,14,2,1011.33,1007.75,-4.69
2002,15,2,1011.28,1006.25,2.14
2002,16,2,1011.54,1005.75,5.74
2002,17,2,1013.50,1005.95,14.04
2002,18,2,1013.93,1005.70,17.22
2002,19,2,1013.53,1005.65,15.57
2002,20,2,1014.15,1002.90,31.48
2002,21,2,1012.86,1004.85,16.22
2002,22,2,1013.28,1008.65,0.26
2002,23,2,1013.08,1009.60,-5.16
2002,24,2,1011.69,1009.60,-11.70
2002,25,2,1011.88,1010.50,-15.06
2002,26,2,1012.74,1009.60,-6.75
2002,27,2,1012.70,1008.65,-2.45
2002,28,2,1012.08,1007.90,-1.86
2002,1,3,1011.80,1007.05,4.29
2002,2,3,1012.66,1006.15,13.85
2002,3,3,1012.90,1006.10,15.41
2002,4,3,1011.95,1006.70,7.00
2002,5,3,1011.46,1006.65,4.63
2002,6,3,1012.24,1006.65,8.83
2002,7,3,1012.45,1007.45,5.64
2002,8,3,1011.86,1008.35,-2.43
2002,9,3,1013.25,1009.85,-3.04
2002,10,3,1014.63,1009.15,8.22
2002,11,3,1013.19,1010.20,-5.28
2002,12,3,1010.71,1012.35,-30.37
2002,13,3,1010.25,1012.20,-32.07
2002,14,3,1011.11,1011.00,-20.88
2002,15,3,1010.70,1011.25,-24.47
2002,16,3,1009.60,1010.10,-24.20
2002,17,3,1010.04,1010.65,-24.81
2002,18,3,1012.20,1010.55,-12.53
2002,19,3,1013.25,1010.65,-7.38
2002,20,3,1010.45,1009.55,-16.60
2002,21,3,1009.81,1008.40,-13.82
2002,22,3,1010.95,1007.10,-0.60
2002,23,3,1011.24,1007.55,-1.48
2002,24,3,1011.70,1008.50,-4.12
2002,25,3,1011.26,1009.15,-10.02
2002,26,3,1012.19,1008.60,-2.02
2002,27,3,1012.51,1008.55,0.01
2002,28,3,1012.24,1008.55,-1.48
2002,29,3,1012.71,1009.25,-2.70
2002,30,3,1013.78,1009.20,3.34
2002,31,3,1013.24,1009.90,-3.38
2002,1,4,1011.33,1011.90,-24.24
2002,2,4,1009.61,1010.45,-26.40
2002,3,4,1010.23,1009.35,-12.26
2002,4,4,1011.43,1009.75,-5.66
2002,5,4,1013.36,1011.10,-0.81
2002,6,4,1014.15,1011.95,-1.32
2002,7,4,1013.91,1010.85,5.80
2002,8,4,1013.38,1009.85,9.62
2002,9,4,1012.73,1009.00,11.27
2002,10,4,1013.23,1008.95,15.81
2002,11,4,1013.29,1011.40,-3.90
2002,12,4,1012.45,1010.75,-5.45
2002,13,4,1012.48,1010.15,-0.29
2002,14,4,1012.19,1009.80,0.23
2002,15,4,1012.18,1010.10,-2.35
2002,16,4,1011.54,1009.45,-2.25
2002,17,4,1010.85,1009.30,-6.69
2002,18,4,1010.96,1009.70,-9.06
2002,19,4,1009.86,1010.80,-27.23
2002,20,4,1010.31,1009.65,-14.02
2002,21,4,1012.24,1008.95,7.66
2002,22,4,1011.34,1009.80,-6.79
2002,23,4,1010.25,1009.50,-13.29
2002,24,4,1010.95,1009.55,-7.93
2002,25,4,1012.59,1009.85,3.12
2002,26,4,1013.96,1009.55,16.95
2002,27,4,1012.91,1009.45,9.10
2002,28,4,1010.84,1009.75,-10.51
2002,29,4,1009.01,1009.05,-19.80
2002,30,4,1009.53,1008.55,-11.44
2002,1,5,1011.43,1008.45,10.55
2002,2,5,1012.45,1009.55,9.95
2002,3,5,1011.79,1009.80,2.74
2002,4,5,1010.00,1008.85,-3.87
2002,5,5,1011.48,1007.80,16.07
2002,6,5,1012.56,1007.70,25.45
2002,7,5,1011.35,1008.60,8.77
2002,8,5,1007.04,1009.55,-32.80
2002,9,5,1004.69,1009.75,-52.94
2002,10,5,1006.46,1009.20,-34.58
2002,11,5,1009.41,1010.15,-18.78
2002,12,5,1011.06,1011.70,-17.99
2002,13,5,1011.34,1012.40,-21.35
2002,14,5,1010.98,1012.60,-25.79
2002,15,5,1010.23,1013.00,-34.87
2002,16,5,1010.73,1013.30,-33.29
2002,17,5,1011.15,1012.80,-25.99
2002,18,5,1011.30,1013.00,-26.38
2002,19,5,1011.33,1012.65,-23.42
2002,20,5,1011.78,1011.85,-13.55
2002,21,5,1010.46,1012.40,-28.26
2002,22,5,1013.43,1013.55,-13.94
2002,23,5,1014.49,1013.95,-8.71
2002,24,5,1014.55,1013.65,-5.85
2002,25,5,1014.38,1014.10,-10.78
2002,26,5,1015.20,1013.95,-3.08
2002,27,5,1015.65,1014.00,0.08
2002,28,5,1014.96,1014.90,-12.46
2002,29,5,1013.63,1015.05,-24.21
2002,30,5,1012.74,1015.25,-32.80
2002,31,5,1012.90,1016.15,-38.63
2002,1,6,1013.40,1015.30,-24.94
2002,2,6,1013.36,1016.10,-31.72
2002,3,6,1013.36,1015.40,-26.05
2002,4,6,1013.53,1014.50,-17.45
2002,5,6,1014.84,1014.10,-3.58
2002,6,6,1014.59,1013.25,1.28
2002,7,6,1014.45,1013.25,0.16
2002,8,6,1013.50,1012.50,-1.46
2002,9,6,1015.06,1011.85,16.46
2002,10,6,1015.56,1012.90,12.00
2002,11,6,1014.53,1012.30,8.46
2002,12,6,1014.15,1010.70,18.38
2002,13,6,1015.26,1009.35,38.32
2002,14,6,1015.75,1008.70,47.53
2002,15,6,1014.68,1009.35,33.56
2002,16,6,1014.36,1010.00,25.77
2002,17,6,1011.98,1010.40,3.20
2002,18,6,1010.03,1012.25,-27.57
2002,19,6,1009.44,1013.30,-40.83
2002,20,6,1008.99,1012.95,-41.64
2002,21,6,1009.39,1012.55,-35.16
2002,22,6,1011.88,1014.35,-29.60
2002,23,6,1013.50,1015.15,-22.91
2002,24,6,1013.50,1014.75,-19.68
2002,25,6,1013.75,1014.25,-13.60
2002,26,6,1014.34,1013.75,-4.80
2002,27,6,1014.69,1014.25,-6.01
2002,28,6,1014.14,1013.25,-2.37
2002,29,6,1012.79,1015.50,-31.52
2002,30,6,1013.04,1015.05,-25.85
2002,1,7,1014.44,1013.80,-2.10
2002,2,7,1014.91,1015.30,-8.78
2002,3,7,1015.23,1015.70,-9.35
2002,4,7,1014.56,1015.10,-9.76
2002,5,7,1015.01,1015.05,-6.50
2002,6,7,1014.23,1014.55,-8.38
2002,7,7,1013.98,1014.80,-11.64
2002,8,7,1014.14,1014.40,-7.97
2002,9,7,1014.90,1014.00,-0.39
2002,10,7,1014.84,1013.15,4.74
2002,11,7,1014.90,1013.05,5.80
2002,12,7,1014.76,1012.85,6.21
2002,13,7,1013.83,1012.90,-0.23
2002,14,7,1012.88,1014.00,-13.59
2002,15,7,1012.64,1015.70,-26.22
2002,16,7,1012.18,1015.95,-30.87
2002,17,7,1012.90,1015.95,-26.14
2002,18,7,1014.16,1015.85,-17.26
2002,19,7,1014.54,1016.45,-18.73
2002,20,7,1015.31,1015.95,-10.41
2002,21,7,1016.48,1015.70,-1.21
2002,22,7,1016.04,1015.50,-2.75
2002,23,7,1015.43,1016.25,-11.64
2002,24,7,1015.78,1015.70,-5.77
2002,25,7,1015.86,1013.95,6.21
2002,26,7,1014.91,1013.30,4.25
2002,27,7,1014.89,1014.65,-4.71
2002,28,7,1014.68,1014.55,-5.44
2002,29,7,1014.24,1013.40,-0.80
2002,30,7,1013.24,1013.60,-8.62
2002,31,7,1013.43,1013.90,-9.35
